ORF,Ca,Cd,Co,Cu,Fe,K,Mg,Mn,Mo,Na,Ni,P,S,Zn
YMR318C,0.008866591,-0.026117522,0.164555989,0.403570352,0.253791059,0.463486194,0.332246378,0.637140749,0.252289013,-0.390903604,-0.519734462,0.432198789,0.040137892,0.946632749
YMR319C,-0.245281543,-1.267117849,-2.346276697,-0.038555483,0.113118278,-0.238202672,-0.351081248,-0.213138198,0.082929807,0.272697545,-1.739779589,-0.168019415,-0.494523578,-0.493093991
YMR320W,-0.008167375,-0.107512323,-0.224473122,0.290274634,-0.053153996,0.00855131,0.507396732,0.084106221,0.144391745,0.053351257,-0.323817697,0.014225661,0.312007529,-0.007565699
YMR322C,-0.244369889,-0.210819308,0.07510581,-0.165306691,-0.356264187,0.091123127,0.211515358,0.442491895,0.21515249,0.56692434,0.00679038,0.187164511,-0.02756981,0.796169724
YMR326C,-0.74739653,-0.481393167,-0.095691694,-0.082004415,-0.151094093,0.42621898,-0.008067095,-0.560397272,-0.194607351,0.060165344,-0.388657787,-0.056684209,-0.758335376,-0.477844942
YNL001W,-0.36063642,0.489945264,0.132866034,-0.980904133,-1.338890635,-0.953111906,-0.206290307,-1.172636014,-0.540158821,1.005209196,0.093612762,-0.068770587,-0.505056071,-1.375857344
YNL003C,-0.144256648,-1.606074924,-1.309886663,0.86814481,-0.058676457,0.191262595,-0.461140073,0.094246256,0.197436659,0.859662607,-0.450482438,-0.17169219,0.281860334,1.333205443
YNL004W,-0.103533009,0.069504699,-0.319486001,0.006005741,-0.308050713,0.104734968,0.313336783,7.81E-17,0.346647926,-0.0771119,-0.048890107,1.039895799,0.039337207,-0.752193674
YNL005C,-0.811668557,0.0236316,0.36611303,-0.958386352,0.820040202,-4.638398497,-0.869692172,-2.420950239,-2.431683016,-0.645886896,-0.03266312,-1.239377926,0.548582202,0.506180844
YNL008C,0.319358966,-0.393244508,-0.635560215,-0.289628176,0.162133969,0.578984763,-0.329159049,0.249708332,-0.068510615,-0.544049086,-0.304859154,0.482397177,-0.293874309,0.230951911
YNL009W,0.259713877,-0.090007587,0.025412857,-0.230129268,-0.414730124,-0.318203086,-0.035967415,-0.359948654,-0.152786279,0.199537377,-0.027806151,-0.166992582,-0.147649864,-0.025942945
YNL010W,0.247338598,-0.669836716,-0.842250572,0.146160651,0.299348246,-0.014721104,-0.080835903,-0.113197236,-0.241930852,0.161495729,-0.128362108,-0.09842687,-0.576263347,-0.236948454
YNL011C,-0.232318858,0.007269291,0.012855973,0.082084043,1.160899279,0.155943388,0.191874532,0.308432624,0.149752236,0.24171365,-0.142374185,-0.148993857,-0.086486691,-0.221035198
YNL012W,-0.276025836,-0.181009547,0.519620639,0.509898432,-0.37865616,0.614597457,0.161164812,0.636294309,-0.310067427,-0.094318859,0.3679471,0.911502216,-0.295055989,0.192278955
YNL013C,-0.736021812,-0.117807519,-0.610458648,-0.234432635,-0.834639993,-0.033051965,-0.222102916,-0.136837697,-0.192521358,0.299141735,-0.163595133,-0.313867937,-0.214146931,-0.673395398
YNL014W,0.177129114,1.996572643,0.810247152,0.88194902,1.14442785,0.192027937,-0.028036246,1.316921928,0.931790055,-1.185682505,0.461084582,0.281131696,-0.136490031,-0.043972924
YNL015W,-0.804308275,-0.317341161,-0.866309159,0.626375872,0.048761746,-0.858932348,-2.170322494,-0.017383071,2.861714109,1.326951838,-0.775298109,-1.526983811,1.064997388,0.101877355
YNL016W,-0.819930497,0.858346688,0.177396417,-0.648206047,-0.021020394,-0.0716326,-0.317841635,-1.221882858,-1.277886432,1.258920001,-0.086353416,-0.092035128,0.637586209,-0.215661942
YNL020C,-0.256243879,0.342003634,0.080779789,0.111708244,0.122526102,0.297450668,0.298684707,0.30525485,0.578347157,0.324979877,0.3656778,0.490213796,0.472505019,0.177695395
YNL021W,-0.850420338,1.641417363,0.976737043,0.311493873,0.612151421,0.699548689,-0.216572834,0.342530808,1.501922799,-0.183914241,0.650879991,-0.550463478,0.702987057,0.317099361
YNL022C,-0.406722999,-0.23511275,-0.227299695,-0.254436179,1.918979881,0.140417909,-0.070151938,0.292107941,0.571566177,0.208760711,-0.227280369,0.30213529,-0.167770537,-0.11209244
YNL023C,1.273286234,3.084886549,0.985248343,-0.184403021,0.288049062,-0.094011907,0.489355519,1.734280628,1.352011355,-3.269762434,1.515338037,2.298794642,0.836985002,0.467799181
YNL024C,-0.349434867,-0.324732667,-0.129512982,-0.063000005,0.238392466,0.454184029,0.099841651,0.397368491,0.061001848,-0.139341573,-0.188677465,0.656927663,0.033261664,-0.124025937
YNL025C,0.427950097,-0.508569953,-0.010327607,1.835393888,1.393036628,1.177821189,0.047940331,-0.676353618,1.208455665,0.958040002,0.632002183,0.673368742,-0.178816856,0.764773975
YNL027W,-0.157873747,-0.391862236,-0.488484623,0.465648331,0.569805749,0.552302754,-0.717330923,-0.262814463,-0.256705795,-0.390993003,-0.412467284,-0.245825952,-0.234775841,0.173116476
YNL028W,0.741401865,0.286264903,-0.092846385,-0.539280344,-0.444158559,-0.297924551,0.27969834,0.272467691,0.317860904,-0.147116151,-0.041999676,-0.502991735,-0.639449305,-0.797984144
YNL029C,-0.539768671,-0.212996331,-0.14954948,-0.374387553,-0.418417553,0.138494131,0.433992581,-0.509569633,-1.538562076,0.416132625,0.174491379,-0.020708363,-0.169839697,-0.183612921
YNL030W,0.023086488,-0.805731737,-0.861366824,-0.513040215,0.388248764,0.305527384,-0.295527459,0.450666273,0.210955765,-0.55060011,0.451677538,-0.429426228,-0.612547945,-0.696754076
YNL031C,0.112318917,0.039484321,-0.172488462,0.055889271,-0.535457077,0.248345232,0.056284968,-0.520310351,0.314426522,-0.146680974,0.002719319,-0.083369223,-0.689792335,-0.31833024
YNL032W,0.08393653,0.037132919,0.158653648,-0.071919521,-0.033264539,1.104472391,-1.353197041,0.727424247,0.013206777,-0.508485454,-0.255074572,-0.772172873,-0.144165412,0.306408228
YNL034W,-0.45638154,-0.742255444,-0.608751638,-0.255988223,-0.781196257,0.077763071,0.250155116,-0.345471477,0.204385688,0.408574221,-0.226811,-0.303894024,-0.195051173,-0.792820042
YNL035C,0.095319842,-0.597392185,-0.664635594,0.1375405,-0.421204774,0.146363786,0.052963797,-0.016677194,0.118954961,0.11349143,-0.136327371,-0.066337861,-0.279626386,-0.463174311
YNL037C,-1.225458941,2.061387577,2.784212983,2.492356086,0.812256351,-0.325377044,2.605687876,-1.892885588,-5.893153406,-0.29653883,1.42122722,1.138370529,0.699004217,1.747772369
YNL040W,0.906654418,2.099110919,1.165405908,1.2072984,0.349230139,-1.660339806,-1.38222757,0.791568653,2.838459003,1.49331677,0.008483793,-0.72411248,-0.227321114,0.216832853
YNL041C,0.621357837,1.014494134,-0.936904941,0.338573275,0.894044254,-1.247080591,-0.912680516,1.173095531,2.193091506,0.300370898,-0.417682301,-1.870679136,-0.252904421,0.206482733
YNL042W-B,-0.363075581,-0.130347289,-0.18626634,-0.325263193,-0.27926295,0.074873806,-0.079502882,-0.018533215,-0.253627093,-0.12205913,-0.048763808,-0.128920016,0.249833808,-0.202646388
YNL043C,-0.429543288,1.12E-17,0.191149273,-0.620234844,0.179269331,0.252687507,0.044203783,-1.711846402,-0.190466569,-0.162113205,0.020554782,0.192856395,-0.16635853,-0.398532036
YNL044W,-0.35923132,-0.437658713,-0.235129562,0.099435774,-0.360939835,0.402255348,-0.145085619,-1.284632039,-0.245200551,-0.201532887,-0.117568202,1.116453526,0.362361641,0.159722851
YNL045W,-0.015832236,-0.371700578,-0.660600338,-0.112853424,-0.221780179,-0.289195575,-0.306097737,0.049418336,0.31239139,0.902389503,-0.319864155,0.567913432,0.224120921,0.014415243
YNL046W,-0.589203631,-0.397080475,-0.149061296,0.160132553,-0.714712588,0.380981407,-0.399220439,0.270404624,-0.062446425,-0.094067599,-0.099063779,0.040241252,0.009605136,-0.288750426
YNL047C,-0.677728255,0.594824802,0.715480608,0.379643273,-0.341677392,0.801439785,0.568176657,0.10338974,-0.024901315,0.300408141,0.113822572,0.695085596,0.07201522,0.224792145
YNL049C,-0.73154142,-0.410109432,0.064057716,-0.121495876,-0.024499412,0.390929079,0.515847537,-0.393038277,0.426535603,-0.021236451,-0.085856454,-0.436532676,0.170983864,-0.443331482
YNL050C,-0.318663879,-0.271002694,-0.164955644,-0.410722956,-0.324954754,0.624860607,-0.091668394,0.080863963,0.130603612,-0.122151387,-0.183576941,0.214193473,-0.486010508,-0.339529795
YNL051W,-0.954963962,-0.005259834,-0.489619042,-0.581870466,-0.872842496,-0.947478107,-0.921971706,-0.546549033,0.668459524,0.558980069,-0.440034308,-1.344267594,-0.003421678,0.271134098
YNL052W,-0.661148467,-0.222982489,-0.18117181,-0.72445241,-1.60067404,-1.776967213,0.008078613,-2.170559459,-2.506272385,1.178587466,-0.150882579,-0.417042379,-0.465679175,0.568919273
YNL053W,-0.929602078,-0.153179732,0.144293195,-0.259989299,0.194490707,0.9664243,0.34683293,-0.20533341,0.014408817,-0.074365079,-0.154790496,0.114766227,-0.049461195,0.068221787
YNL054W,1.491541925,0.228121066,-0.149481346,0.063026892,0.50967459,0.062127281,-0.322117754,-0.358392107,-0.278399864,0.338707276,0.221825204,1.954594339,-0.614651879,-0.024946495
YNL055C,-0.236109556,-0.104074506,0.740067201,0.236944155,0.337197465,-0.408282381,0.860760711,-0.429274424,-2.475057459,1.135406687,0.168383384,0.004175006,-0.32967866,-0.189892399
YNL056W,1.043194008,-0.619219114,-0.961858254,-1.767277026,-0.711462135,-0.51779894,-2.49217792,-1.116150933,-0.200537646,-0.172952265,-0.737806477,-2.567781772,-0.428217572,0.842265164
YNL057W,0.281748606,1.523000276,-0.268873477,-0.235657286,0.160420618,-0.50670376,-0.459751999,-1.09287583,-0.049128845,0.471563163,-0.426213778,-1.052762475,-0.883428248,-0.848255602
YNL058C,0.301479641,0.216646807,0.161165493,0.648910982,0.581352295,-0.41986408,0.612324135,-0.124153268,0.509435136,-0.321321191,-0.05695876,-0.066012629,1.797234231,-0.292376534
YNL059C,0.057265755,-4.291479206,-7.647135279,0.936613812,0.65723705,-0.697993829,-4.075586923,-1.906307962,-0.560154861,-0.559609956,-2.04606464,-2.611143337,-0.085837053,0.343627842
YNL063W,-0.079004516,0.302729707,0.202409133,1.750642849,-0.069449977,0.352084796,0.161910784,0.252595875,-1.04476029,0.214120453,0.378707606,0.631233677,-0.026350941,-0.190125233
YNL064C,0.003008995,-4.799540565,-4.068033038,0.620678404,-0.07623413,0.320237208,-0.323483782,-1.524850202,-0.272996349,-0.335344139,-0.63116017,-0.329111344,-0.093881745,0.085941212
YNL065W,0.619907653,0.714396633,0.432953258,-0.015978934,-0.051891797,0.105056467,-0.118054627,0.197006253,-0.611808417,-0.114561498,0.529000059,0.128445306,-0.13180907,-0.001086858
YNL066W,0.436523314,-0.014914589,0.366564868,-0.564212605,-0.255885947,0.302456633,0.454086924,-0.007115995,-0.859241096,-0.292782374,0.57636154,1.303185473,0.250655073,0.492970595
YNL067W,1.296776189,0.386057592,0.076132349,0.117534582,-0.619515586,0.097416417,-0.834772007,0.05144595,0.756563586,-1.373612589,0.029773494,-0.695704224,0.163795054,-0.304312903
YNL067W-B,0.525734408,-0.059479028,-0.467499558,-0.048447652,-0.01474818,0.30592242,-0.814607245,0.164560439,0.472045558,-0.567452329,-0.735075325,-1.007138987,-0.117158904,-0.278944342
YNL068C,0.432203152,0.89261047,0.284368418,0.425923961,-0.568544914,-0.36812485,0.701920876,0.582720016,1.921225301,-0.691085054,1.081613129,1.240706001,0.308357241,-0.793798968
YNL069C,1.684888943,-0.863011381,-1.505152135,-0.283467417,-0.215010868,-0.957189169,-1.321735655,1.903485927,-0.675462452,0.171734831,-0.950016226,-0.121029256,0.033458403,0.036847974
YNL070W,-1.152915792,-0.154215388,0.205327988,0.754212991,0.598455872,-1.33522223,0.327764112,-1.389940759,-0.498208821,0.791499916,0.677788461,0.186115656,0.232742478,-0.814586235
YNL071W,-0.702707821,-0.323796567,0.195429102,0.35038619,1.238092977,0.245839534,0.608188287,-1.196215417,-1.561826287,1.369197285,0.017909388,0.076207854,0.12977481,0.253266268
YNL072W,-1.321162889,-0.843173721,-0.652052883,-0.36515385,0.257899373,0.354616843,-0.965076169,0.388096927,0.775499241,0.176178238,-0.737708065,-0.774865341,-0.351977035,-0.95261234
YNL073W,-0.593835856,-0.863668506,-0.132175825,-1.586631216,0.246426471,-3.956859144,-0.232479031,-3.37384443,-0.855592564,-1.0134047,0.459287479,-1.33610962,0.071032113,-0.639117087
YNL074C,0.496504469,1.801392041,0.339708701,0.173783565,0.438221052,0.015363117,-0.342004445,1.719509662,2.326374113,-2.252865625,0.488744794,-0.118816629,0.491212119,0.098334477
YNL076W,2.180245292,2.028482149,1.630610568,0.976116301,0.257852278,-0.098395991,-0.274714817,-1.169984291,1.62398479,1.286585037,0.885701224,-0.276115368,-0.500569086,1.029824844
YNL077W,-0.123717089,0.317043561,0.12418783,-0.267950618,0.06474674,-0.282706921,0.164699533,-0.257570258,-0.319009082,-2.172427572,0.519584467,0.615321289,1.202423285,-0.323256485
YNL078W,0.035223516,-0.711614604,-1.465107303,-0.642875113,-0.06429305,-0.627706442,-1.383509656,-0.77466905,-2.012662485,-0.953749412,-0.272152568,-1.049112822,-0.411140628,1.101108761
YNL079C,-0.940053806,-1.577743371,-2.249403178,0.473270315,0.483568936,0.644832253,-0.984146971,1.719992267,-1.929595998,-0.067047216,-1.19506181,0.147516607,-0.013607924,0.378427614
YNL080C,-0.089646899,0.289602663,-1.443058026,1.20167071,0.631834643,1.466490988,-1.581850147,1.111123904,-0.625610167,0.235293278,-1.045202415,-0.500576591,-0.074511766,0.751486082
YNL081C,1.342797099,0.449301458,0.12015031,-0.259016953,0.453053661,-3.204982807,-0.241901944,-2.525718181,-0.536854969,-0.833662677,-0.244333373,-0.30014859,1.371325041,1.075202846
YNL082W,0.627010937,2.109650411,0.576179044,0.499032796,-0.05390307,0.115019488,0.816637204,2.106735038,1.420310838,-2.069474568,1.341125033,1.672267563,0.727823787,-0.037721033
YNL083W,0.464303488,0.829713411,0.092088027,0.212903769,-0.356008082,-0.065588132,-0.072314137,0.463313983,0.252024816,-0.42633352,-0.022542932,0.562768353,0.006507735,-0.40140589
YNL084C,-0.625854573,-1.734051066,-1.929505052,0.373347497,0.298115646,0.351145914,-0.480127743,0.155791698,0.286551227,0.622381649,-0.348607248,-0.308507991,-0.280859024,0.040491929
YNL085W,1.41765025,2.128224819,0.729632443,0.981947254,0.130390545,0.368009989,1.016241375,1.756856259,0.809985194,-1.957155866,0.998879226,1.743854171,0.521584252,0.12602938
YNL086W,-0.347435355,1.377497125,0.234147583,0.826865055,0.167706927,1.321434337,0.549259785,0.045433852,-1.022495197,0.759831666,0.000318799,0.814980827,-0.189834264,0.292927108
YNL087W,0.077615438,-0.081302658,-0.312273116,0.49117501,-0.545235922,-0.241103311,0.322613081,0.213632356,0.118263013,1.247818782,-0.244238455,0.89285594,0.351104452,-0.14205791
YNL089C,0.053461178,0.294590619,0.011043145,-0.346123173,-0.059976624,0.060334883,-0.468608356,-0.267747871,0.10889455,0.495486309,-0.027110402,0.047464302,0.031910096,-0.102762821
YNL090W,-0.351308619,-0.024975082,0.505281008,0.458792066,-0.335750736,-0.089450986,0.12977965,-0.032959972,0.076061622,0.555581988,0.367897766,0.767271482,0.570454963,0.204825734
YNL091W,0.791125301,-0.289031332,-0.074119455,-0.590026104,-0.872036919,-0.15525192,0.505601202,-0.683212973,0.031013744,-1.091998864,-0.204300192,0.32793686,-0.047944436,0.590254393
YNL092W,-0.61798534,0.049202189,0.257334617,-0.053897369,0.397360273,-0.733192404,-0.272760872,-0.516707704,0.177426749,0.687828086,0.16381593,0.195978095,-0.008144049,-0.527810026
YNL093W,1.139759334,1.672010048,0.111924041,0.162621864,-0.160781701,-0.334800875,-0.346411929,0.867033741,0.263316035,-2.170264975,0.309843203,0.170725333,0.239914932,-0.294360804
YNL094W,-0.411481901,0.540471396,0.4843617,0.334380322,0.050452815,-0.047623134,0.3912858,-0.146341689,-0.685345082,0.121266957,1.208620102,0.492974357,0.422704577,-0.201524358
YNL095C,1.387081261,1.972064723,0.758978009,0.524720745,-0.113802451,-0.107513041,1.026202057,1.571586708,1.099889822,-2.003483095,1.237229123,1.609235311,0.433567881,0.228959579
YNL096C,-0.630549373,-0.03294848,-0.04502388,-0.260751089,0.528886997,0.816600974,0.263568708,0.338448614,0.638600282,0.291190518,-0.206364425,0.179010851,-0.378504014,-0.11900981
YNL097C,0.094337489,0.140861985,-0.417755264,0.132028949,0.460075133,-0.305880115,0.876413627,-0.014437174,-1.981725731,-0.03970903,0.57255771,0.976331984,0.680166698,-0.238786202
YNL097C-A,-0.65563372,-0.428126385,-0.324575854,0.055033339,-0.06658747,0.527077018,-0.982534071,-0.291250947,-0.143063167,0.150091188,-0.371677398,-0.311418207,-0.149248965,-0.19952744
YNL098C,-0.63002731,0.303744078,0.785722441,0.221116042,0.059437231,0.416285748,0.769838725,0.214357464,0.257933111,0.451098715,0.363654728,1.171618282,0.564580351,0.514092392
YNL099C,-0.58116852,0.586356025,0.180190155,-1.17713211,0.326728745,0.157148245,-1.173460434,-0.884663979,-2.027996292,0.086007585,0.539581733,-0.893175679,-0.00023283,0.563730958
YNL100W,-1.061145393,-0.318147642,-0.079391355,-0.02647939,-0.037428109,0.220038645,-0.119712831,-0.454892281,-0.894319104,0.010154051,0.086758524,0.087416295,-0.116804175,-0.337374151
YNL101W,-0.628983111,0.02694716,0.328725472,0.050741947,0.240744153,0.900899763,-0.183649494,0.45871626,0.244385699,-0.234414141,0.068919857,0.669257191,0.311328453,-0.081123391
YNL104C,-0.339981706,-0.311280926,-0.337536266,0.305478499,-0.052794758,-0.121248847,0.418249253,-0.071913898,0.694108909,1.069926645,-0.30696934,1.013572671,0.131494834,0.040375396
YNL105W,-0.136238162,0.338245729,-0.220688368,-0.195904321,0.167539432,-0.454862375,-0.594049992,0.145174586,0.694184305,0.95387095,-0.555582111,-0.426461596,-0.346102496,-0.220241755
YNL106C,-0.500039817,0.347673379,0.266778548,0.040996681,0.096705634,0.077223507,-0.187373863,0.92333278,1.333762673,1.47541916,-0.483148318,0.408082904,0.214781976,0.38290726
YNL107W,0.514690595,-1.352977903,-2.575311896,-2.665471842,-0.138621306,0.698015473,-0.144380592,-1.532699659,-0.935177208,0.750599057,-1.256962459,0.239072464,-0.459893077,0.770297824
YNL108C,0.197093327,-0.110336823,-0.3620954,0.154664589,-0.283065518,0.891621102,-0.699729533,1.332940901,1.069847113,-1.2059752,-0.374454306,-0.356098923,-0.580322214,-0.33306769
YNL109W,0.089646285,-0.351372946,-0.307132011,1.377609206,1.345218203,0.551197472,0.355584885,0.421465995,0.570869465,0.247754057,-0.243611105,0.367018591,-0.037041641,0.123697178
YNL111C,-0.839511609,0.245055357,-0.001058961,0.065349536,-0.329659184,-0.300795752,-0.264742952,-0.546455983,0.603035815,-0.224991651,0.012630158,-0.041199351,-0.345830955,0.367073317
YNL115C,-0.825378057,-0.659410623,-0.734305728,-0.264343017,-0.645060882,-0.205294522,-0.218850016,-0.213628991,0.077733997,1.014504759,-0.424501234,0.204141799,-0.337253659,-0.371891802
YNL116W,-0.070482194,-0.746562594,-0.504793404,-0.057894046,0.154160279,0.414176425,-0.243762738,1.31765304,0.294551063,0.434178702,-0.315754615,-0.008400826,-0.567568201,0.029818617
YNL117W,-0.270065268,0.284324163,0.22651488,0.099677358,0.942143246,-0.160262543,-0.266305487,-0.267289885,-2.091094795,-0.473254642,0.266020796,-0.143013794,-0.124030454,-0.028097962
YNL119W,-0.758620211,0.563581087,0.79205619,0.240140129,0.761545916,-0.156439601,-0.725316238,0.270987703,0.161542109,-1.435118384,0.702392583,-0.75848612,0.929419441,1.070950124
YNL120C,-0.293667274,-0.551902189,-0.097695006,-0.722367415,-0.067445567,0.245272508,-1.608195355,0.325974516,0.148751338,-1.783661938,-0.389800729,-1.75338478,0.169259664,0.496577322
YNL121C,-0.988082938,-0.29552845,0.253221973,0.335621204,-0.41268831,0.167101112,0.878685457,-0.62094616,-1.087315855,0.944712564,-0.216630491,0.452923927,0.189700934,0.36720731
