"","ORF","OEgenename","metal","zscore_OEmetallomics"
"93688","YGR230W","BNS1","Zn",0.406777433
"93689","YGR232W","NAS6","Zn",0.074429605
"93690","YGR233C","PHO81","Zn",-0.364296961
"93691","YGR234W","YHB1","Zn",-3.269538772
"93692","YGR235C","MIC26","Zn",1.462828733
"93693","YGR237C","YGR237C","Zn",-0.049511168
"93694","YGR238C","KEL2","Zn",0.160047392
"93695","YGR239C","PEX21","Zn",0.155592542
"93696","YGR240C","PFK1","Zn",-0.589505832
"93697","YGR241C","YAP1802","Zn",0.484197704
"93698","YGR242W","YGR242W","Zn",-0.247788633
"93699","YGR243W","MPC3","Zn",-0.463606196
"93700","YGR244C","LSC2","Zn",-0.75224387
"93701","YGR246C","BRF1","Zn",0.245195704
"93702","YGR247W","CPD1","Zn",0.505556685
"93703","YGR248W","SOL4","Zn",-0.525840471
"93704","YGR249W","MGA1","Zn",-1.105579947
"93705","YGR250C","YGR250C","Zn",-0.439215313
"93706","YGR251W","NOP19","Zn",-0.833029415
"93707","YGR252W","GCN5","Zn",-0.248883433
"93708","YGR254W","ENO1","Zn",0.312021665
"93709","YGR255C","COQ6","Zn",0.264427937
"93710","YGR256W","GND2","Zn",-0.494420806
"93711","YGR257C","MTM1","Zn",-0.22010401
"93712","YGR258C","RAD2","Zn",-0.142635972
"93713","YGR259C","YGR259C","Zn",0.446050691
"93714","YGR260W","TNA1","Zn",-0.498375824
"93715","YGR261C","APL6","Zn",-3.985083812
"93716","YGR262C","BUD32","Zn",0.081313142
"93717","YGR263C","SAY1","Zn",0.315967762
"93718","YGR264C","MES1","Zn",0.39121813
"93719","YGR265W","YGR265W","Zn",2.138899326
"93720","YGR266W","YGR266W","Zn",1.088956909
"93721","YGR267C","FOL2","Zn",0.948109605
"93722","YGR268C","HUA1","Zn",0.267339203
"93723","YGR269W","YGR269W","Zn",-1.155892962
"93724","YGR270C-A","YGR270C-A","Zn",0.270510395
"93725","YGR270W","YTA7","Zn",0.701456752
"93726","YGR271C-A","EFG1","Zn",0.020513309
"93727","YGR271W","SLH1","Zn",0.268704446
"93728","YGR272C","YGR272C","Zn",-0.262922416
"93729","YGR273C","YGR273C","Zn",0.264053488
"93730","YGR274C","TAF1","Zn",-0.255371981
"93731","YGR275W","RTT102","Zn",-0.076417152
"93732","YGR276C","RNH70","Zn",-0.856017935
"93733","YGR277C","CAB4","Zn",0.688516569
"93734","YGR278W","CWC22","Zn",-0.15181595
"93735","YGR279C","SCW4","Zn",0.510135563
"93736","YGR280C","PXR1","Zn",0.006197881
"93737","YGR281W","YOR1","Zn",-0.388043711
"93738","YGR282C","BGL2","Zn",0.899725758
"93739","YGR283C","YGR283C","Zn",0.271581555
"93740","YGR284C","ERV29","Zn",-0.264878548
"93741","YGR285C","ZUO1","Zn",-0.130793297
"93742","YGR286C","BIO2","Zn",-0.30545174
"93743","YGR287C","IMA1","Zn",-0.179878455
"93744","YGR288W","MAL13","Zn",0.169410118
"93745","YGR289C","MAL11","Zn",0.034637184
"93746","YGR290W","YGR290W","Zn",-0.496645898
"93747","YGR291C","YGR291C","Zn",0.252878258
"93748","YGR293C","YGR293C","Zn",-1.964607328
"93749","YHL001W","RPL14B","Zn",-0.820358025
"93750","YHL002W","HSE1","Zn",1.113809311
"93751","YHL003C","LAG1","Zn",-4.853810362
"93752","YHL004W","MRP4","Zn",-0.485670368
"93753","YHL005C","YHL005C","Zn",-0.637851393
"93754","YHL006C","SHU1","Zn",2.835776906
"93755","YHL007C","STE20","Zn",-0.02390168
"93756","YHL009C","YAP3","Zn",0.042119517
"93757","YHL010C","ETP1","Zn",0.125601403
"93758","YHL011C","PRS3","Zn",-0.160554766
"93759","YHL012W","YHL012W","Zn",0.516425014
"93760","YHL013C","OTU2","Zn",0.144539392
"93761","YHL014C","YLF2","Zn",-0.300815876
"93762","YHL015W","RPS20","Zn",0.478925148
"93763","YHL016C","DUR3","Zn",0.166196956
"93764","YHL017W","YHL017W","Zn",-0.049324192
"93765","YHL018W","YHL018W","Zn",-5.912440049
"93766","YHL019C","APM2","Zn",0.269557351
"93767","YHL020C","OPI1","Zn",-0.603859195
"93768","YHL022C","SPO11","Zn",0.003672325
"93769","YHL023C","NPR3","Zn",0.772235858
"93770","YHL024W","RIM4","Zn",-0.955250306
"93771","YHL025W","SNF6","Zn",-4.239145962
"93772","YHL026C","YHL026C","Zn",-0.195489501
"93773","YHL029C","OCA5","Zn",0.410651491
"93774","YHL030W","ECM29","Zn",0.329859401
"93775","YHL031C","GOS1","Zn",1.345111589
"93776","YHL032C","GUT1","Zn",0.226275253
"93777","YHL033C","RPL8A","Zn",-0.412635029
"93778","YHL034C","SBP1","Zn",-0.09256212
"93779","YHL036W","MUP3","Zn",0.246318765
"93780","YHL038C","CBP2","Zn",-0.118090954
"93781","YHL039W","EFM1","Zn",0.308025525
"93782","YHL040C","ARN1","Zn",-0.116433144
"93783","YHL041W","YHL041W","Zn",-0.249273901
"93784","YHL042W","YHL042W","Zn",-0.129022675
"93785","YHL043W","ECM34","Zn",0.154400937
"93786","YHL044W","YHL044W","Zn",-0.248782271
"93787","YHL045W","YHL045W","Zn",0.180001433
"93788","YHL048W","COS8","Zn",0.100464995
"93789","YHR001W","OSH7","Zn",0.200344656
"93790","YHR001W-A","QCR10","Zn",-6.392512832
"93791","YHR002W","LEU5","Zn",-0.022969559
"93792","YHR003C","TCD1","Zn",0.350600374
"93793","YHR004C","NEM1","Zn",0.341133621
"93794","YHR005C","GPA1","Zn",-0.858229738
"93795","YHR005C-A","TIM10","Zn",0.182689676
"93796","YHR006W","STP2","Zn",0.016720169
"93797","YHR007C","ERG11","Zn",0.251944641
"93798","YHR008C","SOD2","Zn",0.386217064
"93799","YHR009C","TDA3","Zn",0.177154131
"93800","YHR010W","RPL27A","Zn",-0.156918187
"93801","YHR011W","DIA4","Zn",0.35780772
"93802","YHR012W","VPS29","Zn",-0.72279428
"93803","YHR013C","ARD1","Zn",0.183312193
"93804","YHR014W","SPO13","Zn",0.458321089
"93805","YHR015W","MIP6","Zn",-0.70286455
"93806","YHR017W","YSC83","Zn",0.013146946
"93807","YHR018C","ARG4","Zn",-0.492750513
"93808","YHR019C","DED81","Zn",-0.049844306
"93809","YHR020W","YHR020W","Zn",2.347712667
"93810","YHR021C","RPS27B","Zn",-2.475171149
"93811","YHR022C","YHR022C","Zn",-0.642319044
"93812","YHR022C-A","YHR022C-A","Zn",0.422913387
"93813","YHR024C","MAS2","Zn",-0.963023138
"93814","YHR025W","THR1","Zn",0.050638233
"93815","YHR027C","RPN1","Zn",0.028368952
"93816","YHR028C","DAP2","Zn",-6.211360704
"93817","YHR029C","YHI9","Zn",-0.20193522
"93818","YHR030C","SLT2","Zn",0.096179001
"93819","YHR031C","RRM3","Zn",0.597559856
"93820","YHR032C-A","YHR032C-A","Zn",0.216365678
"93821","YHR032W","ERC1","Zn",0.007137787
"93822","YHR033W","YHR033W","Zn",0.389748149
"93823","YHR034C","PIH1","Zn",0.314686406
"93824","YHR035W","NEL1","Zn",-0.502117425
"93825","YHR036W","BRL1","Zn",-1.247010786
"93826","YHR037W","PUT2","Zn",-0.356875355
"93827","YHR038W","RRF1","Zn",-0.906560182
"93828","YHR039C","MSC7","Zn",0.603836253
"93829","YHR040W","BCD1","Zn",0.264078132
"93830","YHR041C","SRB2","Zn",0.134152839
"93831","YHR042W","NCP1","Zn",0.329927892
"93832","YHR043C","DOG2","Zn",0.120551857
"93833","YHR044C","DOG1","Zn",-0.72210857
"93834","YHR045W","YHR045W","Zn",0.794279008
"93835","YHR046C","INM1","Zn",0.388442979
"93836","YHR048W","YHK8","Zn",0.971306308
"93837","YHR049W","FSH1","Zn",0.241451182
"93838","YHR052W","CIC1","Zn",-0.858154778
"93839","YHR052W-A","YHR052W-A","Zn",-0.321961134
"93840","YHR054C","YHR054C","Zn",0.698221975
"93841","YHR054W-A","YHR054W-A","Zn",0.12736997
"93842","YHR055C","CUP1-2","Zn",-1.791182046
"93843","YHR056C","RSC30","Zn",-0.016036045
"93844","YHR057C","CPR2","Zn",0.186852543
"93845","YHR058C","MED6","Zn",0.072902271
"93846","YHR059W","FYV4","Zn",-0.079196829
"93847","YHR060W","VMA22","Zn",3.191598931
"93848","YHR061C","GIC1","Zn",0.031188581
"93849","YHR062C","RPP1","Zn",0.137419464
"93850","YHR063C","PAN5","Zn",-0.5287931
"93851","YHR064C","SSZ1","Zn",-0.319088028
"93852","YHR065C","RRP3","Zn",0.192113709
"93853","YHR066W","SSF1","Zn",-0.324018103
"93854","YHR068W","DYS1","Zn",0.102673758
"93855","YHR069C","RRP4","Zn",-0.749543604
"93856","YHR070W","TRM5","Zn",-0.324073561
"93857","YHR071W","PCL5","Zn",-0.070552121
"93858","YHR072W","ERG7","Zn",0.318335568
"93859","YHR072W-A","NOP10","Zn",-4.418517231
"93860","YHR073W","OSH3","Zn",0.112583522
"93861","YHR074W","QNS1","Zn",-0.228005029
"93862","YHR075C","PPE1","Zn",-6.085034637
"93863","YHR076W","PTC7","Zn",-0.325529073
"93864","YHR077C","NMD2","Zn",0.314263807
"93865","YHR078W","YHR078W","Zn",0.501752166
"93866","YHR079C","IRE1","Zn",-0.124309691
"93867","YHR079C-A","SAE3","Zn",-0.546123081
"93868","YHR080C","LAM4","Zn",0.13049358
"93869","YHR081W","LRP1","Zn",-0.001614496
"93870","YHR082C","KSP1","Zn",0.02588012
"93871","YHR083W","SAM35","Zn",0.363474142
"93872","YHR084W","STE12","Zn",0.565005866
"93873","YHR085W","IPI1","Zn",0.966623306
"93874","YHR086W","NAM8","Zn",0.379099362
"93875","YHR088W","RPF1","Zn",0.561175799
"93876","YHR090C","YNG2","Zn",-0.07424838
"93877","YHR091C","MSR1","Zn",0.592822624
"93878","YHR093W","AHT1","Zn",-0.276521974
"93879","YHR094C","HXT1","Zn",0.307082041
"93880","YHR095W","YHR095W","Zn",0.037138302
"93881","YHR096C","HXT5","Zn",0.021506377
"93882","YHR097C","YHR097C","Zn",-0.984115989
"93883","YHR098C","SFB3","Zn",0.194143906
"93884","YHR100C","GEP4","Zn",-0.313093334
"93885","YHR101C","BIG1","Zn",-0.159225907
"93886","YHR102W","KIC1","Zn",0.02740008
"93887","YHR103W","SBE22","Zn",-0.23190995
"93888","YHR104W","GRE3","Zn",-0.283266755
"93889","YHR105W","YPT35","Zn",-1.375263017
"93890","YHR106W","TRR2","Zn",0.179634913
"93891","YHR107C","CDC12","Zn",0.832994336
"93892","YHR108W","GGA2","Zn",0.983314006
"93893","YHR109W","CTM1","Zn",0.951709308
"93894","YHR110W","ERP5","Zn",-0.224796288
"93895","YHR111W","UBA4","Zn",-3.42060111
"93896","YHR112C","YHR112C","Zn",0.328736149
"93897","YHR113W","APE4","Zn",-0.450459403
"93898","YHR114W","BZZ1","Zn",-0.556367252
"93899","YHR115C","DMA1","Zn",0.222592408
"93900","YHR116W","COX23","Zn",0.707229703
"93901","YHR117W","TOM71","Zn",-0.27946508
"93902","YHR119W","SET1","Zn",-0.305729267
"93903","YHR120W","MSH1","Zn",0.412064823
"93904","YHR121W","LSM12","Zn",-0.405714495
"93905","YHR122W","YHR122W","Zn",1.981762157
"93906","YHR123W","EPT1","Zn",0.288943324
"93907","YHR124W","NDT80","Zn",0.028841752
"93908","YHR125W","YHR125W","Zn",-0.688761947
"93909","YHR126C","ANS1","Zn",-0.19594059
"93910","YHR127W","YHR127W","Zn",-1.159936703
"93911","YHR128W","FUR1","Zn",0.501366767
"93912","YHR129C","ARP1","Zn",-0.408144011
"93913","YHR130C","YHR130C","Zn",0.565360236
"93914","YHR131C","YHR131C","Zn",0.9250125
"93915","YHR132C","ECM14","Zn",-0.080666313
"93916","YHR132W-A","IGO2","Zn",0.852548459
"93917","YHR133C","NSG1","Zn",-0.483786815
"93918","YHR134W","WSS1","Zn",-0.198412646
"93919","YHR135C","YCK1","Zn",-0.376948043
"93920","YHR136C","SPL2","Zn",-0.198729527
"93921","YHR137C-A","YHR137C-A","Zn",0.137515052
"93922","YHR137W","ARO9","Zn",-0.172622152
"93923","YHR138C","YHR138C","Zn",-0.052627098
"93924","YHR139C","SPS100","Zn",0.561142899
"93925","YHR139C-A","YHR139C-A","Zn",0.121829184
"93926","YHR140W","YHR140W","Zn",0.614719618
"93927","YHR141C","RPL42B","Zn",-4.192380946
"93928","YHR142W","CHS7","Zn",0.269319567
"93929","YHR143W","DSE2","Zn",-0.665352489
"93930","YHR143W-A","RPC10","Zn",-5.652262615
"93931","YHR144C","DCD1","Zn",0.756366482
"93932","YHR145C","YHR145C","Zn",-0.195579533
"93933","YHR146W","CRP1","Zn",-1.200123449
"93934","YHR147C","MRPL6","Zn",-0.254547967
"93935","YHR148W","IMP3","Zn",0.021897491
"93936","YHR149C","SKG6","Zn",-6.273699474
"93937","YHR150W","PEX28","Zn",-0.999413669
"93938","YHR151C","MTC6","Zn",-0.724614571
"93939","YHR153C","SPO16","Zn",-0.386834434
"93940","YHR154W","RTT107","Zn",0.283096574
"93941","YHR155W","LAM1","Zn",-0.590313494
"93942","YHR156C","LIN1","Zn",-0.444103288
"93943","YHR157W","REC104","Zn",-0.375682798
"93944","YHR158C","KEL1","Zn",0.393556646
"93945","YHR159W","TDA11","Zn",-0.508625695
"93946","YHR160C","PEX18","Zn",-1.683943957
"93947","YHR161C","YAP1801","Zn",0.564033383
"93948","YHR162W","MPC2","Zn",0.484545346
"93949","YHR164C","DNA2","Zn",3.18169039
"93950","YHR166C","CDC23","Zn",-0.293692244
"93951","YHR167W","THP2","Zn",0.79186357
"93952","YHR168W","MTG2","Zn",0.13429036
"93953","YHR169W","DBP8","Zn",0.894028328
"93954","YHR170W","NMD3","Zn",-0.469423456
"93955","YHR171W","ATG7","Zn",-0.254137013
"93956","YHR172W","SPC97","Zn",-0.183740354
"93957","YHR173C","YHR173C","Zn",0.523174244
"93958","YHR174W","ENO2","Zn",-0.364872301
"93959","YHR175W","CTR2","Zn",0.455447199
"93960","YHR176W","FMO1","Zn",-0.459355901
"93961","YHR177W","YHR177W","Zn",0.798108686
"93962","YHR179W","OYE2","Zn",0.021131827
"93963","YHR181W","SVP26","Zn",0.601071645
"93964","YHR182W","YHR182W","Zn",0.46964758
"93965","YHR183W","GND1","Zn",0.214134901
"93966","YHR184W","SSP1","Zn",0.22588597
"93967","YHR185C","PFS1","Zn",-0.526795601
"93968","YHR186C","KOG1","Zn",0.131226384
"93969","YHR187W","IKI1","Zn",0.235686113
"93970","YHR188C","GPI16","Zn",-0.298337694
"93971","YHR189W","PTH1","Zn",0.626903263
"93972","YHR190W","ERG9","Zn",-0.588221475
"93973","YHR191C","CTF8","Zn",0.247996478
"93974","YHR192W","LNP1","Zn",0.793352717
"93975","YHR193C","EGD2","Zn",-0.779489808
"93976","YHR195W","NVJ1","Zn",-0.216601802
"93977","YHR196W","UTP9","Zn",-0.509373057
"93978","YHR197W","RIX1","Zn",0.860522601
"93979","YHR199C","AIM46","Zn",-0.144529885
"93980","YHR200W","RPN10","Zn",0.107958909
"93981","YHR201C","PPX1","Zn",-0.357991047
"93982","YHR202W","YHR202W","Zn",-5.034615731
"93983","YHR204W","MNL1","Zn",-0.111083908
"93984","YHR205W","SCH9","Zn",0.809906814
"93985","YHR206W","SKN7","Zn",-0.231794275
"93986","YHR207C","SET5","Zn",-0.325778147
"93987","YHR208W","BAT1","Zn",-0.591281272
"93988","YHR209W","CRG1","Zn",-0.483558858
"93989","YHR210C","YHR210C","Zn",-0.144298784
"93990","YHR211W","FLO5","Zn",-0.981030663
"93991","YHR212C","YHR212C","Zn",-0.262838555
"93992","YHR212W-A","YHR212W-A","Zn",-3.659322345
"93993","YHR213W","YHR213W","Zn",0.636516319
"93994","YHR213W-A","YHR213W-A","Zn",-0.136390981
"93995","YHR214C-D","YHR214C-D","Zn",0.6307973
"93996","YHR214W-A","YHR214W-A","Zn",0.261771458
"93997","YHR215W","PHO12","Zn",-2.276955915
"93998","YIL001W","YIL001W","Zn",0.034238985
"93999","YIL002C","INP51","Zn",-0.024340465
"94000","YIL003W","CFD1","Zn",-3.071655201
"94001","YIL004C","BET1","Zn",-0.031368514
"94002","YIL005W","EPS1","Zn",-0.047539204
"94003","YIL006W","YIA6","Zn",0.020377661
"94004","YIL007C","NAS2","Zn",-0.973838896
"94005","YIL008W","URM1","Zn",0.318825595
"94006","YIL009W","FAA3","Zn",-0.22070637
"94007","YIL010W","DOT5","Zn",0.330222347
"94008","YIL011W","TIR3","Zn",-0.59788435
"94009","YIL014W","MNT3","Zn",0.058506263
"94010","YIL015C-A","YIL015C-A","Zn",0.511181809
"94011","YIL015W","BAR1","Zn",-0.788956583
"94012","YIL016W","SNL1","Zn",0.131491246
"94013","YIL017C","VID28","Zn",-4.639866069
"94014","YIL018W","RPL2B","Zn",-0.326525759
"94015","YIL019W","FAF1","Zn",0.300719208
"94016","YIL020C","HIS6","Zn",-0.321185936
"94017","YIL021C-A","YIL021C-A","Zn",-0.090656714
"94018","YIL021W","RPB3","Zn",-0.232911707
"94019","YIL022W","TIM44","Zn",-0.460345222
"94020","YIL023C","YKE4","Zn",0.43034416
"94021","YIL024C","YIL024C","Zn",-0.791033783
"94022","YIL025C","YIL025C","Zn",1.1007318
"94023","YIL026C","IRR1","Zn",-0.120504393
"94024","YIL027C","EMC5","Zn",-0.314233365
"94025","YIL028W","YIL028W","Zn",0.348467347
"94026","YIL029C","YIL029C","Zn",-0.192296681
"94027","YIL031W","ULP2","Zn",-0.05135654
"94028","YIL032C","YIL032C","Zn",0.177729848
"94029","YIL033C","BCY1","Zn",-0.834913978
"94030","YIL034C","CAP2","Zn",0.743214858
"94031","YIL035C","CKA1","Zn",0.471815017
"94032","YIL036W","CST6","Zn",0.716939129
"94033","YIL038C","NOT3","Zn",0.727400209
"94034","YIL039W","TED1","Zn",0.627661074
"94035","YIL040W","APQ12","Zn",0.321903567
"94036","YIL042C","PKP1","Zn",-0.222522159
"94037","YIL043C","CBR1","Zn",-0.057311574
"94038","YIL044C","AGE2","Zn",-0.231966812
"94039","YIL045W","PIG2","Zn",-0.008715493
"94040","YIL046W","MET30","Zn",0.062193624
"94041","YIL047C","SYG1","Zn",-0.040193877
"94042","YIL048W","NEO1","Zn",-0.47191622
"94043","YIL049W","DFG10","Zn",-0.524103135
"94044","YIL050W","PCL7","Zn",-4.512015752
"94045","YIL051C","MMF1","Zn",-0.018953662
"94046","YIL052C","RPL34B","Zn",0.023240758
"94047","YIL053W","GPP1","Zn",0.051309352
"94048","YIL054W","YIL054W","Zn",-0.127086699
"94049","YIL055C","YIL055C","Zn",-4.117699356
"94050","YIL056W","VHR1","Zn",-0.078969332
"94051","YIL057C","RGI2","Zn",0.330435391
"94052","YIL058W","YIL058W","Zn",-0.235204149
"94053","YIL059C","YIL059C","Zn",0.430313415
"94054","YIL060W","YIL060W","Zn",0.94641063
"94055","YIL061C","SNP1","Zn",0.368519374
"94056","YIL062C","ARC15","Zn",-0.102723861
"94057","YIL063C","YRB2","Zn",-0.040946277
"94058","YIL064W","EFM4","Zn",-0.567365514
"94059","YIL065C","FIS1","Zn",0.381116222
"94060","YIL066C","RNR3","Zn",0.328091927
"94061","YIL067C","YIL067C","Zn",0.474532195
"94062","YIL068C","SEC6","Zn",-0.678647124
"94063","YIL069C","RPS24B","Zn",-0.4047558
"94064","YIL070C","MAM33","Zn",-0.065258618
"94065","YIL071C","PCI8","Zn",-0.144108048
"94066","YIL072W","HOP1","Zn",0.087283255
"94067","YIL073C","SPO22","Zn",-0.084487999
"94068","YIL074C","SER33","Zn",0.203567815
"94069","YIL076W","SEC28","Zn",-0.737955814
"94070","YIL077C","YIL077C","Zn",0.796239
"94071","YIL078W","THS1","Zn",0.048645541
"94072","YIL079C","AIR1","Zn",-0.067980897
"94073","YIL082W","TY3A-I","Zn",0.439246617
"94074","YIL083C","CAB2","Zn",0.188302992
"94075","YIL084C","SDS3","Zn",-0.527926801
"94076","YIL085C","KTR7","Zn",-0.343881837
"94077","YIL086C","YIL086C","Zn",-0.598716537
"94078","YIL087C","AIM19","Zn",0.089128132
"94079","YIL088C","AVT7","Zn",0.085881211
"94080","YIL089W","YIL089W","Zn",-0.118513331
"94081","YIL090W","ICE2","Zn",0.640217339
"94082","YIL091C","UTP25","Zn",0.011973857
"94083","YIL092W","YIL092W","Zn",-0.180782708
"94084","YIL093C","RSM25","Zn",-3.053810835
"94085","YIL094C","LYS12","Zn",0.502117291
"94086","YIL095W","PRK1","Zn",-0.548674205
"94087","YIL096C","BMT5","Zn",0.80298646
"94088","YIL097W","FYV10","Zn",-0.326674645
"94089","YIL098C","FMC1","Zn",0.234888281
"94090","YIL099W","SGA1","Zn",0.236565813
"94091","YIL100W","YIL100W","Zn",-0.432069209
"94092","YIL101C","XBP1","Zn",0.672117778
"94093","YIL102C","YIL102C","Zn",-1.518580532
"94094","YIL103W","DPH1","Zn",0.161205341
"94095","YIL104C","SHQ1","Zn",0.042042084
"94096","YIL105C","SLM1","Zn",0.344777437
"94097","YIL105W-A","YIL105W-A","Zn",-0.00599043
"94098","YIL106W","MOB1","Zn",-1.943523587
"94099","YIL107C","PFK26","Zn",-0.735629085
"94100","YIL108W","YIL108W","Zn",-0.261994238
"94101","YIL109C","SEC24","Zn",1.200070272
"94102","YIL110W","HPM1","Zn",-0.279338027
"94103","YIL111W","COX5B","Zn",0.513586319
"94104","YIL112W","HOS4","Zn",0.16394514
"94105","YIL113W","SDP1","Zn",-0.16987587
"94106","YIL114C","POR2","Zn",0.475352519
"94107","YIL115C","NUP159","Zn",0.650422941
"94108","YIL116W","HIS5","Zn",-0.048396201
"94109","YIL117C","PRM5","Zn",0.239036188
"94110","YIL118W","RHO3","Zn",1.711341846
"94111","YIL119C","RPI1","Zn",0.323097201
"94112","YIL120W","QDR1","Zn",0.212947007
"94113","YIL121W","QDR2","Zn",0.434657831
"94114","YIL122W","POG1","Zn",-1.091848745
"94115","YIL124W","AYR1","Zn",0.22474473
"94116","YIL125W","KGD1","Zn",0.871833837
"94117","YIL127C","RRT14","Zn",-0.507732899
"94118","YIL128W","MET18","Zn",0.096164301
"94119","YIL131C","FKH1","Zn",0.020422561
"94120","YIL132C","CSM2","Zn",-0.182993129
"94121","YIL133C","RPL16A","Zn",0.487719869
"94122","YIL134W","FLX1","Zn",0.050593411
"94123","YIL135C","VHS2","Zn",0.06323962
"94124","YIL136W","OM45","Zn",-0.056058919
"94125","YIL138C","TPM2","Zn",-0.112687025
"94126","YIL139C","REV7","Zn",0.023306085
"94127","YIL141W","YIL141W","Zn",0.415064153
"94128","YIL143C","SSL2","Zn",-0.118184846
"94129","YIL144W","NDC80","Zn",0.358313825
"94130","YIL145C","PAN6","Zn",-0.037749496
"94131","YIL146C","ATG32","Zn",0.638082617
"94132","YIL148W","RPL40A","Zn",-0.133542297
"94133","YIL150C","MCM10","Zn",0.665847719
"94134","YIL151C","ESL1","Zn",-0.404687116
"94135","YIL152W","YIL152W","Zn",-0.67665584
"94136","YIL153W","RRD1","Zn",-0.041507696
"94137","YIL155C","GUT2","Zn",-0.740919511
"94138","YIL156W","UBP7","Zn",1.016024009
"94139","YIL157C","COA1","Zn",0.411745419
"94140","YIL158W","AIM20","Zn",-4.091384835
"94141","YIL159W","BNR1","Zn",0.629235508
"94142","YIL160C","POT1","Zn",-0.075062857
"94143","YIL161W","YIL161W","Zn",0.280873937
"94144","YIL162W","SUC2","Zn",0.770062848
"94145","YIL163C","YIL163C","Zn",-0.444836273
"94146","YIL164C","NIT1","Zn",-0.205173297
"94147","YIL165C","YIL165C","Zn",-1.166774642
"94148","YIL166C","YIL166C","Zn",0.264298742
"94149","YIL167W","SDL1","Zn",0.416775236
"94150","YIL168W","YIL168W","Zn",0.402723764
"94151","YIL171W","YIL171W","Zn",-0.776150847
"94152","YIL172C","IMA3","Zn",0.488327634
"94153","YIL173W","VTH1","Zn",-0.014164801
"94154","YIR001C","SGN1","Zn",-0.250021644
"94155","YIR002C","MPH1","Zn",-5.398879127
"94156","YIR003W","AIM21","Zn",0.004230005
"94157","YIR004W","DJP1","Zn",-0.635680963
"94158","YIR005W","IST3","Zn",0.428959291
"94159","YIR007W","EGH1","Zn",-0.267652484
"94160","YIR008C","PRI1","Zn",-0.107575308
"94161","YIR009W","MSL1","Zn",0.666569487
"94162","YIR010W","DSN1","Zn",-3.126314834
"94163","YIR011C","STS1","Zn",0.541995128
"94164","YIR012W","SQT1","Zn",-0.229546679
"94165","YIR013C","GAT4","Zn",0.298397234
"94166","YIR014W","VLD1","Zn",0.225354417
"94167","YIR015W","RPR2","Zn",-0.356841566
"94168","YIR016W","YIR016W","Zn",0.211971039
"94169","YIR017C","MET28","Zn",-0.392484137
"94170","YIR020C","YIR020C","Zn",0.22947966
"94171","YIR020W-B","YIR020W-B","Zn",1.028937005
"94172","YIR021W","MRS1","Zn",0.195381471
"94173","YIR022W","SEC11","Zn",0.409682828
"94174","YIR023W","DAL81","Zn",0.992021584
"94175","YIR024C","INA22","Zn",0.330907972
"94176","YIR025W","MND2","Zn",-0.15425804
"94177","YIR026C","YVH1","Zn",-4.485198512
"94178","YIR027C","DAL1","Zn",1.055381657
"94179","YIR028W","DAL4","Zn",0.060601349
"94180","YIR030C","DCG1","Zn",-2.949518663
"94181","YIR031C","DAL7","Zn",-0.270475136
"94182","YIR032C","DAL3","Zn",-0.209733912
"94183","YIR033W","MGA2","Zn",-0.302701211
"94184","YIR034C","LYS1","Zn",0.165696333
"94185","YIR035C","YIR035C","Zn",-0.106477622
